"","date","transect","quadrat","species","cdb","stem_height","num_seed_stems","leaf_1","leaf_2","leaf_3","leaf_4","leaf_5","leaf_6","leaf_7","leaf_8","leaf_9","leaf_10","leaf_11","leaf_12","leaf_13","leaf_14","leaf_15","leaf_16","leaf_17","leaf_18","leaf_19","leaf_20","leaf_21","leaf_22","pistillate_length","pistillate_width","data.book.ID","Notes"
"1255","7/14/11","M_5",22,"s_americanus","0.56",149,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 134. first half 46 = 23. Second half 88=44"
"1256","7/14/11","M_5",22,"s_americanus","0.6",149,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 134. first half 46 = 23. Second half 88=44"
"1257","7/14/11","M_5",22,"s_americanus","0.42",150,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 134. first half 46 = 23. Second half 88=44"
"1258","7/14/11","M_5",22,"s_americanus","0.54",151,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 134. first half 46 = 23. Second half 88=44"
"1259","7/14/11","M_5",22,"s_americanus","0.84",153,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 134. first half 46 = 23. Second half 88=44"
"1260","7/14/11","M_5",22,"s_americanus","0.63",157,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 134. first half 46 = 23. Second half 88=44"
"1261","7/14/11","M_5",22,"s_americanus","0.84",158,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 134. first half 46 = 23. Second half 88=44"
"1262","7/14/11","M_5",22,"s_americanus","0.7",159,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 134. first half 46 = 23. Second half 88=44"
"1263","7/14/11","M_5",22,"s_americanus","0.47",164,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 134. first half 46 = 23. Second half 88=44"
"1264","7/14/11","M_5",22,"s_americanus","0.79",164,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 134. first half 46 = 23. Second half 88=44"
"1265","7/14/11","M_5",22,"s_americanus","0.72",165,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 134. first half 46 = 23. Second half 88=44"
"1266","7/14/11","M_5",22,"s_americanus","0.74",167,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 134. first half 46 = 23. Second half 88=44"
"1267","7/14/11","M_5",22,"s_americanus","0.68",168,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 134. first half 46 = 23. Second half 88=44"
"1268","7/14/11","M_5",22,"s_americanus","0.4",171,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 134. first half 46 = 23. Second half 88=44"
"1269","7/14/11","M_5",22,"s_americanus","0.56",174,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 134. first half 46 = 23. Second half 88=44"
"1270","7/14/11","M_5",22,"s_americanus","0.65",182,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 134. first half 46 = 23. Second half 88=44"
"1271","7/14/11","M_5",22,"s_americanus","0.74",183,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 134. first half 46 = 23. Second half 88=44"
"1272","7/14/11","M_5",22,"s_americanus","0.92",185,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 134. first half 46 = 23. Second half 88=44"
"1273","7/14/11","M_5",22,"s_americanus","0.56",186,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 134. first half 46 = 23. Second half 88=44"
"1274","7/14/11","M_5",22,"s_americanus","0.71",186,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 134. first half 46 = 23. Second half 88=44"
"1275","7/14/11","M_5",22,"s_americanus","0.79",186,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 134. first half 46 = 23. Second half 88=44"
"1276","7/14/11","M_5",22,"s_americanus","0.8",186,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 134. first half 46 = 23. Second half 88=44"
"1277","7/14/11","M_5",22,"s_americanus","0.7",187,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 134. first half 46 = 23. Second half 88=44"
"1278","7/14/11","M_5",22,"s_americanus","0.86",187,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 134. first half 46 = 23. Second half 88=44"
"1279","7/14/11","M_5",22,"s_americanus","0.67",189,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 134. first half 46 = 23. Second half 88=44"
"1280","7/14/11","M_5",22,"s_americanus","0.75",192,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 134. first half 46 = 23. Second half 88=44"
"1281","7/14/11","M_5",22,"s_americanus","0.71",194,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 134. first half 46 = 23. Second half 88=44"
"1282","7/14/11","M_5",22,"s_americanus","0.74",198,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 134. first half 46 = 23. Second half 88=44"
"1283","7/14/11","M_5",22,"s_americanus","0.98",198,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 134. first half 46 = 23. Second half 88=44"
"1284","7/14/11","M_5",22,"s_americanus","0.68",201,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 134. first half 46 = 23. Second half 88=44"
"1285","7/14/11","M_5",22,"s_americanus","0.84",216,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 134. first half 46 = 23. Second half 88=44"
"1286","7/14/11","M_5",22,"s_americanus","0.75",248,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 134. first half 46 = 23. Second half 88=44"
"1287","7/14/11","M_5",22,"t_latifolia","2.84",227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,2,1,"Total SAM count = 134. first half 46 = 23. Second half 88=44"
"1288","7/14/11","M_5",22,"t_latifolia","1.99",263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,2,1,"Total SAM count = 134. first half 46 = 23. Second half 88=44"
"1289","7/14/11","M_5",22,"t_latifolia","2.71",NA,NA,191,121,138,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 134. first half 46 = 23. Second half 88=44"
"1290","7/14/11","M_5",20,"s_americanus","0.54",67,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1291","7/14/11","M_5",20,"s_americanus","0.65",80,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1292","7/14/11","M_5",20,"s_americanus","0.47",87,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1293","7/14/11","M_5",20,"s_americanus","0.33",97,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1294","7/14/11","M_5",20,"s_americanus","0.35",105,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1295","7/14/11","M_5",20,"s_americanus","0.42",106,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1296","7/14/11","M_5",20,"s_americanus","0.35",114,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1297","7/14/11","M_5",20,"s_americanus","0.4",114,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1298","7/14/11","M_5",20,"s_americanus","0.34",118,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1299","7/14/11","M_5",20,"s_americanus","0.42",120,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1300","7/14/11","M_5",20,"s_americanus","0.4",126,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1301","7/14/11","M_5",20,"s_americanus","0.54",126,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1302","7/14/11","M_5",20,"s_americanus","0.44",127,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1303","7/14/11","M_5",20,"s_americanus","0.36",129,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1304","7/14/11","M_5",20,"s_americanus","0.38",130,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1305","7/14/11","M_5",20,"s_americanus","0.39",130,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1306","7/14/11","M_5",20,"s_americanus","0.52",130,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1307","7/14/11","M_5",20,"s_americanus","0.41",132,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1308","7/14/11","M_5",20,"s_americanus","0.44",133,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1309","7/14/11","M_5",20,"s_americanus","0.5",133,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1310","7/14/11","M_5",20,"s_americanus","0.48",135,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1311","7/14/11","M_5",20,"s_americanus","0.72",136,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1312","7/14/11","M_5",20,"s_americanus","0.67",137,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1313","7/14/11","M_5",20,"s_americanus","0.55",138,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1314","7/14/11","M_5",20,"s_americanus","0.45",139,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1315","7/14/11","M_5",20,"s_americanus","0.38",143,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1316","7/14/11","M_5",20,"s_americanus","0.38",143,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1317","7/14/11","M_5",20,"s_americanus","0.35",144,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1318","7/14/11","M_5",20,"s_americanus","0.39",144,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1319","7/14/11","M_5",20,"s_americanus","0.5",145,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1320","7/14/11","M_5",20,"s_americanus","0.59",145,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1321","7/14/11","M_5",20,"s_americanus","0.6",149,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1322","7/14/11","M_5",20,"s_americanus","0.42",151,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1323","7/14/11","M_5",20,"s_americanus","0.49",151,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1324","7/14/11","M_5",20,"s_americanus","0.66",153,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1325","7/14/11","M_5",20,"s_americanus","1.46",153,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1326","7/14/11","M_5",20,"s_americanus","0.35",154,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1327","7/14/11","M_5",20,"s_americanus","0.55",155,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1328","7/14/11","M_5",20,"s_americanus","0.64",155,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1329","7/14/11","M_5",20,"s_americanus","0.56",157,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1330","7/14/11","M_5",20,"s_americanus","0.38",162,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1331","7/14/11","M_5",20,"s_americanus","0.72",162,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1332","7/14/11","M_5",20,"s_americanus","0.72",162,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1333","7/14/11","M_5",20,"s_americanus","0.51",163,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1334","7/14/11","M_5",20,"s_americanus","0.64",163,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1335","7/14/11","M_5",20,"s_americanus","0.66",163,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1336","7/14/11","M_5",20,"s_americanus","0.71",165,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1337","7/14/11","M_5",20,"s_americanus","0.52",171,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1338","7/14/11","M_5",20,"s_americanus","0.44",172,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1339","7/14/11","M_5",20,"s_americanus","0.76",174,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1340","7/14/11","M_5",20,"s_americanus","0.76",176,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1341","7/14/11","M_5",20,"s_americanus","0.48",177,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1342","7/14/11","M_5",20,"s_americanus","0.88",178,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1343","7/14/11","M_5",20,"s_americanus","0.7",179,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1344","7/14/11","M_5",20,"s_americanus","0.68",180,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1345","7/14/11","M_5",20,"s_americanus","0.71",180,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1346","7/14/11","M_5",20,"s_americanus","0.55",182,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1347","7/14/11","M_5",20,"s_americanus","0.64",183,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1348","7/14/11","M_5",20,"s_americanus","0.52",186,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1349","7/14/11","M_5",20,"s_americanus","0.9",186,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1350","7/14/11","M_5",20,"s_americanus","0.65",187,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1351","7/14/11","M_5",20,"s_americanus","0.63",188,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1352","7/14/11","M_5",20,"s_americanus","0.55",191,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1353","7/14/11","M_5",20,"s_americanus","0.61",191,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1354","7/14/11","M_5",20,"s_americanus","1.13",192,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1355","7/14/11","M_5",20,"s_americanus","0.78",193,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
"1356","7/14/11","M_5",20,"s_americanus","0.78",193,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Total SAM count = 177. First half 91 = 45. Second half 86=43"
